///////// EXTRASUNNY
//Midnight
 133 123 112 111 111 111 0 0 0 0 0 0 127 127 127 0 0 0 0 0 0 1 1 2750 5 0 0 0 0 0 0 10 12 12 186 0.23 0 0.65 1 0 0 0 0 0 0 1.3 1.5 0.91 1 1.5 1 16 150 1.4 256 0.1 0 1 3.5 1.6 1 12 39 0.6 0.75 0.75 0.75 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.3 0.2 0.1 0 1 0 0.14 0.7 1 0 0 0.51 1 0 0 0.7 0.86 1.26 1 1 1 0 0.7 0.6 0.55 0 16 0 0 0 0 0 0 0 0 0 0 0.0075 0 0 0 0 1 1 1.1 0.6 1 1 1 0.85 2 1 2
//9PM
 121 113 102 100 100 100 0 0 0 0 0 0 127 127 127 0 0 0 0 0 0 1 1 2750 5 0 0 0 0 0 0 10 12 12 220 0.23 0 0.64 1 0 0 0 0 0 0 1.3 1.5 0.9 1 1.5 1 16 150 1.4 256 0.1 0 1 2.5 1.5 0.8 12 39 0.65 0.7 0.7 0.7 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.4 0.3 0.2 0 1 0 0.14 0.7 1 0 0 0.51 1 0 0 0.7 0.86 1.26 1 1 1 0 0.71 0.6 0.1 0 16 0 0 0 0 0 0 0 0 0 0 0.0075 0 0 0 0 1 1 1.1 0.6 1 1 1 0.85 2 1 2
//10PM
 37 37 37 31 31 31 1 1 1 0 0 0 170 94 0 0 0 0 0 0 0 1 1 2750 5 0 0 0 0 0 0 0 0 0 220 0.24 0 0.915 1 0 0 0 0 0 0 0.95 1 0.975 0.9 1 1 16 150 1 256 0 0 0 1.1 2 0.17 0 44 0.55 0.41 0.22 0.03 0 1 1 1 0 0 1 1 1 2 4 0 1 1 1 1 1 2 2 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.1 0.85 1 1 1 1 1 1 2

///////// RAIN
//Midnight
 28 30 36 28 30 36 1 1 1 0 0 0 0 53 213 0 0 0 0 0 0 1 1 2750 1 0 0 0 0 0 0 0 0 0 235 0.24 0 0.89 1 0 0 0 0 0 0 1 1 0.98 0.95 1 1 16 150 1 256 0 0 0 2 2 0.06 0 43 0.94 0.05 0.22 0.42 0 1 1 1 0 1 1 1 1 2 4 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.95 1.35 1 1 1.5 1.15 1 2
//5AM
 28 30 36 28 30 36 1 1 1 0 0 0 0 53 213 0 0 0 0 0 0 1 1 2750 1 0 0 0 0 0 0 0 0 0 235 0.24 0 0.9 1 0 0 0 0 0 0 1 1 0.99 0.95 1 1 16 150 1 256 0 0 0 2.2 2 0.06 0 43 0.94 0.05 0.22 0.42 0 1 1 1 0 0 1 1 1 2 4 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.95 1.35 1 1 1.5 1.15 1 2
//6AM
 101 105 109 94 96 98 0 0 0 0 0 213 202 223 255 0 0 0 0 0 0 1 1 2750 305 0 0 0 0 0 0 10 11 12 200 0.24 0 0.665 1 0 0 0 0 0 0 1.1 1.4 0.895 0.95 1.4 1 16 150 1.4 256 0.1 0 1 3.55 1.5 1 6 38 0.54 0.7 0.8 0.9 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.1 0.2 0.3 0.8 0.74 0 0.14 0.7 0.5 5 0.67 0.69 1 30 30 0.7 1 1.26 1 1 1 0 0.45 0.45 0.45 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.6 1.1 1 1 1 2 1 2
//7AM
 112 128 143 105 114 129 0 0 0 0 0 213 202 223 255 0 0 0 0 0 0 1 1 2750 325 0 0 0 0 0 0 10 11 12 198 0.24 0 0.69 1 0 0 0 0 0 0 1.1 1.4 0.92 0.95 1.4 1 16 150 1.4 256 0.1 0 1 5.5 4 4 6 38 0.45 0.9 1 1.1 0.5 0.55 0.55 0.65 0.6 0.6 0.1 0.1 0.1 1 1.95 1 1 0 0.2 0.3 0.4 1 0.8 0.25 0.14 0.7 1 5 0.67 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.45 0.45 0.45 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.6 1.1 1 1 1 2 1 2
//9AM
 120 133 146 112 120 133 0 0 0 0 0 213 202 223 255 0 0 0 0 0 0 1 1 2750 340 0 0 0 0 0 0 10 11 12 196 0.24 0 0.7 1 0 0 0 0 0 0 1.1 1.4 0.93 0.95 1.4 1 16 150 1.4 256 0.1 0 1 6.5 5 4.5 6 38 0.19 1 1.1 1.2 0.5 0.5 0.55 0.5 0.6 0.65 0.1 0.1 0.1 1 0 0.1 1 0 0.45 0.45 0.45 0 0.8 0.75 0.14 0.7 1 9 0.05 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.45 0.45 0.45 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.6 1.1 1.25 1 1 2 1 2
//Midday
 129 138 148 119 125 136 0 0 0 0 0 213 202 223 255 0 0 0 0 0 0 1 1 2750 350 0 0 0 0 0 0 10 11 12 195 0.24 0 0.71 1 0 0 0 0 0 0 1.1 1.4 0.94 0.95 1.4 1 16 150 1.4 256 0.1 0 1 8 6.5 5 6 38 0.18 1.25 1.35 1.45 0.5 0.5 0.55 0.5 0.6 0.65 0.1 0.1 0.1 1 0 0.1 1 0 0.5 0.5 0.5 0.5 0.7 1 0.14 0.7 1 9 0.05 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.45 0.45 0.45 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.6 1.1 1.25 1 1 2 1 2
//6PM
 115 122 130 107 111 116 0 0 0 0 0 213 202 223 255 0 0 0 0 0 0 1 1 2750 330 0 0 0 0 0 0 10 11 12 197 0.24 0 0.68 1 0 0 0 0 0 0 1.1 1.4 0.91 0.95 1.4 1 16 150 1.4 256 0.1 0 1 4.5 3 4 6 38 0.2 0.8 0.9 1 0.5 0.5 0.55 0.55 0.6 0.65 0.1 0.1 0.1 1 1 0.1 1 0 0.4 0.4 0.4 0 2 0.7 0.14 0.7 1 9 0.05 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.45 0.45 0.45 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.6 1.1 1.25 1 1 2 1 2
//7PM
 107 112 116 99 101 103 0 0 0 0 0 213 202 223 255 0 0 0 0 0 0 1 1 2750 320 0 0 0 0 0 0 10 11 12 199 0.24 0 0.67 1 0 0 0 0 0 0 1.1 1.4 0.9 0.95 1.4 1 16 150 1.4 256 0.1 0 1 4 2.5 3 6 38 0.45 0.7 0.8 0.9 0.5 0.5 0.5 0.55 0.6 0.65 0.1 0.1 0.1 1 1.95 1 1 0 0.2 0.3 0.4 1 0.8 0.25 0.14 0.7 1 5 0.67 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.45 0.45 0.45 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.6 1.1 1 1 1 2 1 2
//8PM
 97 101 105 88 90 92 0 0 0 0 0 213 202 223 255 0 0 0 0 0 0 1 1 2750 310 0 0 0 0 0 0 10 11 12 201 0.24 0 0.66 1 0 0 0 0 0 0 1.1 1.4 0.89 0.95 1.4 1 16 150 1.4 256 0.1 0 1 3.3 1.4 0.8 6 38 0.54 0.65 0.75 0.85 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.1 0.2 0.3 0.8 0.74 0 0.14 0.7 0.5 5 0.67 0.69 1 0 0 0.7 1 1.26 1 1 1 0 0.45 0.45 0.45 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.6 1.1 1 1 1 2 1 2
//9PM
 86 89 92 78 80 82 0 0 0 0 0 213 202 223 255 0 0 0 0 0 0 1 1 2750 300 0 0 0 0 0 0 10 11 12 202 0.24 0 0.65 1 0 0 0 0 0 0 1.1 1.4 0.88 0.95 1.4 1 16 150 1.4 256 0.1 0 1 2.3 1.3 0.6 6 38 0.54 0.6 0.7 0.8 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.2 0.3 0.4 0.5 0.6 1 0.14 0.7 0.48 6 0.7 1 1 0 0 0 0.8 1 1 1 1 0 0.45 0.45 0.45 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.6 1.1 1 1 1 2 1 2
//10PM
 34 36 43 28 30 36 1 1 1 0 0 0 0 53 213 0 0 0 0 0 0 1 1 2750 1 0 0 0 0 0 0 0 0 0 235 0.24 0 0.895 1 0 0 0 0 0 0 1 1 0.985 0.95 1 1 16 150 1 256 0 0 0 2.1 2 0.06 0 43 0.94 0.05 0.22 0.42 0 1 1 1 0 0 1 1 1 2 4 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.4 0.95 1.35 1 1 1.5 1.15 1 2

///////// DRIZZLE
//Midnight
 44 29 20 44 29 20 1 1 1 0 0 0 191 77 0 0 0 0 0 0 0 1 1 2750 2 0 0 0 0 0 0 0 0 0 230 0.24 0 0.9 1 0 0 0 0 0 0 1.05 1 0.99 1 1 1 16 150 1 256 0 0 0 2.1 2 0.09 0 42 0.93 0.38 0.18 0.01 0 1 1 1 0 0 1 1 1 2 4 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.9 1.3 1 1 1 1.05 1 2
//5AM
 58 39 27 44 29 20 1 1 1 0 0 0 191 77 0 0 0 0 0 0 0 1 1 2750 2 0 0 0 0 0 0 0 0 0 230 0.24 0 0.91 1 0 0 0 0 0 0 1.05 1 0.98 1 1 1 16 150 1 256 0 0 0 2.3 2 0.09 0 42 0.93 0.38 0.18 0.01 0 1 1 1 0 0 1 1 1 2 4 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 17 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1.3 0.9 1.3 1 1 1 1.05 1 2
//6AM
 126 119 107 113 109 100 0 0 0 0 0 213 239 233 218 0 0 0 0 0 0 1 1 2750 405 0 0 0 0 0 0 9 12 13 195 0.235 0 0.675 1 0 0 0 0 0 0 1.2 1.3 1 1.1 1.3 1 16 150 1.4 256 0.1 0 1 3.65 1.6 1.1 13 37 0.53 0.8 0.8 0.8 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.1 0.3 0.2 0 1 0 0.14 0.7 1 0 0 0.51 1 0 0 0.7 0.86 1.26 1 1 1 0 0.5 0.65 0.55 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.55 1.05 1 1 1 2 1 2
//7AM
 155 141 121 143 134 112 0 0 0 0 0 213 239 233 218 0 0 0 0 0 0 1 1 2750 425 0 0 0 0 0 0 9 12 13 193 0.235 0 0.7 1 0 0 0 0 0 0 1.2 1.3 0.93 1.1 1.3 1 16 150 1.4 256 0.1 0 1 5.5 4.5 4.5 15 37 0.35 1 1 1 0.6 0.5 0.5 0.65 0.6 0.5 0.1 0.1 0.1 1 1 0.4 1 0 0.2 0.4 0.3 0.2 0.65 0.28 0.14 0.7 1 5 0.55 0.51 1 0 0 0.12 0.89 1.26 1 1 1 0 0.5 0.63 0.55 1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.55 1.05 1 1 1 2 1 2
//9AM
 157 147 130 146 138 120 0 0 0 0 0 213 239 233 218 0 0 0 0 0 0 1 1 2750 440 0 0 0 0 0 0 9 12 13 191 0.235 0 0.71 1 0 0 0 0 0 0 1.2 1.3 0.94 1.1 1.3 1 16 150 1.4 256 0.1 0 1 6.5 5.5 5 15 37 0.19 1.2 1.2 1.2 0.6 0.5 0.5 0.65 0.6 0.5 0.1 0.1 0.1 1 0 0.1 1 0 0.45 0.45 0.45 0 0.8 0.75 0.14 0.7 1 9 0.05 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.5 0.61 0.55 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.55 1.05 1.25 1 1 2 1 2
//Midday
 159 152 138 148 142 129 0 0 0 0 0 213 239 233 218 0 0 0 0 0 0 1 1 2750 450 0 0 0 0 0 0 9 12 13 190 0.235 0 0.72 1 0 0 0 0 0 0 1.2 1.3 0.95 1.1 1.3 1 16 150 1.4 256 0.1 0 1 8 7 5.5 15 37 0.18 1.45 1.45 1.45 0.6 0.5 0.5 0.65 0.6 0.5 0.1 0.1 0.1 1 0 0.1 1 0 0.5 0.5 0.5 0.2 0.2 1 0.14 0.7 1 5 0.15 0.51 1 0.2 0 0.7 0.89 1.26 1 1 1 0 0.5 0.6 0.55 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.55 1.05 1.25 1 1 2 1 2
//6PM
 148 137 118 141 133 114 0 0 0 0 0 213 239 233 218 0 0 0 0 0 0 1 1 2750 430 0 0 0 0 0 0 9 12 13 192 0.235 0 0.69 1 0 0 0 0 0 0 1.2 1.3 0.92 1.1 1.3 1 16 150 1.4 256 0.1 0 1 4.5 3.5 4.5 15 37 0.2 0.9 0.9 0.9 0.6 0.5 0.5 0.7 0.6 0.5 0.1 0.1 0.1 1 0 0.3 1 0 0.4 0.4 0.4 0 2 0.7 0.14 0.7 1 9 0.05 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.5 0.62 0.55 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.55 1.05 1.25 1 1 2 1 2
//7PM
 140 125 104 132 122 102 0 0 0 0 0 213 239 233 218 0 0 0 0 0 0 1 1 2750 420 0 0 0 0 0 0 9 12 13 194 0.235 0 0.68 1 0 0 0 0 0 0 1.2 1.3 0.91 1.1 1.3 1 16 150 1.4 256 0.1 0 1 4 3 3.5 15 37 0.35 0.8 0.8 0.8 0.6 0.6 0.5 0.7 0.6 0.5 0.1 0.1 0.1 1 1 0.5 1 0 0.2 0.4 0.3 0.2 0.65 0.28 0.14 0.7 1 5 0.55 0.51 1 0 0 0.12 0.89 1.26 1 1 1 0 0.5 0.64 0.55 1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.55 1.05 1 1 1 2 1 2
//8PM
 121 115 102 107 104 95 0 0 0 0 0 213 239 233 218 0 0 0 0 0 0 1 1 2750 410 0 0 0 0 0 0 9 12 13 196 0.235 0 0.67 1 0 0 0 0 0 0 1.2 1.3 0.9 1.1 1.3 1 16 150 1.4 256 0.1 0 1 3.4 1.5 0.9 13 37 0.53 0.75 0.75 0.75 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.1 0.3 0.2 0 1 0 0.14 0.7 1 0 0 0.51 1 0 0 0.7 0.86 1.26 1 1 1 0 0.5 0.65 0.55 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.55 1.05 1 1 1 2 1 2
//9PM
 109 103 92 96 94 85 0 0 0 0 0 213 239 233 218 0 0 0 0 0 0 1 1 2750 400 0 0 0 0 0 0 9 12 13 197 0.235 0 0.66 1 0 0 0 0 0 0 1.2 1.3 0.89 1.1 1.3 1 16 150 1.4 256 0.1 0 1 2.4 1.4 0.7 13 0.52 0.53 0.7 0.7 0.7 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.2 0.4 0.3 0 1 0 0.14 0.7 1 0 0 0.51 1 0 0 0.7 0.86 1.26 1 1 1 0 0.5 0.66 0.55 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.55 1.05 1 1 1 2 1 2
//10PM
 51 34 23 44 29 20 1 1 1 0 0 0 191 77 0 0 0 0 0 0 0 1 1 2750 2 0 0 0 0 0 0 0 0 0 230 0.24 0 0.905 1 0 0 0 0 0 0 1.05 1 0.995 1 1 1 16 150 1 256 0 0 0 2.2 2 0.09 0 42 0.93 0.38 0.18 0.01 0 1 1 1 0 0 1 1 1 2 4 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.3 0.9 1.3 1 1 1 1.05 1 2

///////// FOGGY
//Midnight
 42 42 42 42 42 42 1 1 1 0 0 213 255 255 255 0 0 0 0 0 0 1 1 2650 15 0 0 0 0 0 0 0 0 0 225 0.24 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 16 150 1 256 0 0 0 2.6 2 0.08 0 46 0.55 0.3 0.3 0.3 1 1 0 2 1 0 0 0 0 1 2 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.2 1.35 1.75 1 1 1 2 1 2
//5AM
 53 53 53 42 42 42 1 1 1 0 0 213 255 255 255 0 0 0 0 0 0 1 1 2650 13 0 0 0 0 0 0 0 0 0 225 0.24 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 16 150 1 256 0 0 0 2.8 2 0.1 0 46 0.55 0.3 0.3 0.3 1 1 0 2 1 0 0 0 0 1 2 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.2 1.35 1.75 1 1 1 2 1 2
//6AM
 122 126 133 113 118 121 148 148 148 0 0 213 191 223 255 0 0 0 0 0 0 1 1 2650 25 0 0 0 0 0 0 10 10 10 190 0.23 0 0.685 1 0 0 0 0 0 0 1 2 1 0.9 1 1 16 150 1.4 256 0.1 0 0.55 3.6 1.4 1.3 14 41 0.65 0.8 0.8 0.8 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.2 0.2 0.2 0.8 0.74 0 0.14 0.7 0.5 5 0.67 0.69 1 0 0 0.7 1 1.26 1 1 1 0 0.35 0.45 0.6 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.2 1 1.5 1 1 0.9 2 1 2
//7AM
 136 147 162 126 141 150 191 191 191 0 0 213 191 223 255 0 0 0 0 0 0 1 1 2650 40 0 0 0 0 0 0 10 10 10 188 0.23 0 0.71 1 0 0 0 0 0 0 1 1 1 0.9 1 1 16 150 1.4 256 0.1 0 0.7 5 4 4.5 16 41 0.6 1 1 1 0.5 0.7 0.55 0.5 0.55 0.5 0.1 0.1 0.1 1 1.95 1 1 0 0.3 0.3 0.3 1 0.8 0 0.14 0.7 1 5 0.67 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.45 0.45 0.58 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.2 1 1.5 1 1 0.9 2 1 2
//9AM
 143 152 165 134 146 153 201 201 201 0 0 213 191 223 255 0 0 0 0 0 0 1 1 2650 50 0 0 0 0 0 0 10 10 10 186 0.23 0 0.72 1 0 0 0 0 0 0 1 1 1 0.9 1 1 16 150 1.4 256 0.1 0 0.9 5.5 4.5 5 16 41 0.475 1.125 1.125 1.125 0.5 0.7 0.55 0.5 0.55 0.5 0.1 0.1 0.1 1 1.95 0.3 1 0 0.45 0.45 0.45 0.5 0.7 0 0.14 0.7 1 5 0.67 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.35 0.45 0.56 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.2 1 1.5 1 1 0.9 2 1 2
//Midday
 152 158 167 142 150 155 223 223 223 0 0 213 213 234 255 0 0 0 0 0 0 1 1 2650 55 0 0 0 0 0 0 10 10 10 185 0.23 0 0.73 1 0 0 0 0 0 0 1 1 1 0.9 1 1 16 150 1.4 256 0.1 0 1 6.5 5.5 4.5 16 41 0.45 1.375 1.375 1.375 0.5 0.5 0.55 0.5 0.5 0.55 0.1 0.1 0.1 1 1.95 0.3 1 0 0.5 0.5 0.5 0.5 0.7 0 0.14 0.7 1 5 0.67 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.35 0.45 0.55 1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.2 1 1.5 1 1 0.9 2 1 2
//6PM
 136 142 151 128 134 138 180 180 180 0 0 213 191 223 255 0 0 0 0 0 0 1 1 2650 45 0 0 0 0 0 0 10 10 10 187 0.23 0 0.7 1 0 0 0 0 0 0 1 1 1 0.9 1 1 16 150 1.4 256 0.1 0 0.8 4 3.5 4.5 16 41 0.5 0.9 0.9 0.9 0.55 0.5 0.55 0.7 0.5 0.5 0.1 0.1 0.1 1 1.95 0.3 1 0 0.4 0.4 0.4 1 0.8 0 0.14 0.7 1 5 0.67 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.38 0.45 0.57 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.2 1 1.5 1 1 0.9 2 1 2
//7PM
 128 132 138 118 123 126 159 159 159 0 0 213 191 223 255 0 0 0 0 0 0 1 1 2650 35 0 0 0 0 0 0 10 10 10 189 0.23 0 0.69 1 0 0 0 0 0 0 1 1 1 0.9 1 1 16 150 1.4 256 0.1 0 0.6 3.5 2.5 3.5 16 41 0.6 0.8 0.8 0.8 0.55 0.5 0.55 0.7 0.5 0.5 0.1 0.1 0.1 1 1.95 1 1 0 0.3 0.3 0.3 1 0.8 0 0.14 0.7 1 5 0.67 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.5 0.45 0.59 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.2 1 1.5 1 1 0.9 2 1 2
//8PM
 118 121 126 109 112 114 138 138 138 0 0 213 191 223 255 0 0 0 0 0 0 1 1 2650 30 0 0 0 0 0 0 10 10 10 191 0.23 0 0.68 1 0 0 0 0 0 0 1 1.4 1 0.9 1 1 16 150 1.4 256 0.1 0 0.5 3.35 1.3 1.1 14 41 0.65 0.75 0.75 0.75 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.2 0.2 0.2 0.8 0.74 0 0.14 0.7 0.5 5 0.67 0.69 1 0 0 0.7 1 1.26 1 1 1 0 0.35 0.45 0.6 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.2 1 1.5 1 1 0.9 2 1 2
//9PM
 107 111 116 98 102 104 116 116 116 0 0 213 191 223 255 0 0 0 0 0 0 1 1 2650 20 0 0 0 0 0 0 10 10 10 192 0.23 0 0.67 1 0 0 0 0 0 0 1 1.4 1 0.9 1 1 16 150 1.4 256 0.1 0 0.4 2.35 1.2 0.9 14 41 0.7 0.7 0.7 0.7 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.3 0.3 0.3 0.5 0.6 1 0.14 0.7 0.48 6 0.7 1 1 0 0 0 0.8 1 1 1 1 0 0.35 0.45 0.61 1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.2 1 1.5 1 1 0.9 2 1 2
//10PM
 47 47 47 42 42 42 1 1 1 0 0 213 255 255 255 0 0 0 0 0 0 1 1 2650 14 0 0 0 0 0 0 0 0 0 225 0.24 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 16 150 1 256 0 0 0 2.7 2 0.09 0 46 0.55 0.3 0.3 0.3 1 1 0 2 1 0 0 0 0 1 2 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.2 1.35 1.75 1 1 1 2 1 2

///////// LIGHTNING
//Midnight
 33 32 31 33 32 31 1 1 1 0 0 0 0 0 234 0 0 0 0 0 0 1 1 2700 0.1 0 0 0 0 0 0 0 0 0 240 0.24 0 0.88 1 0 0 0 0 0 0 0.9 1 0.97 0.85 1 1 16 150 1 256 0 0 0 1.7 2 0.16 0 45 0.95 0.15 0.15 0.15 1 1 1 1 0 0 1 1 1 2 4 0 1 1 1 1 1 2 2 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.5 1 1.4 1 1 1.5 1.25 1 2
//5AM
 45 44 43 33 32 31 1 1 1 0 0 0 0 0 234 0 0 0 0 0 0 1 1 2700 0.1 0 0 0 0 0 0 0 0 0 240 0.24 0 0.89 1 0 0 0 0 0 0 0.9 1 0.98 0.85 1 1 16 150 1 256 0 0 0 1.9 2 0.16 0 45 0.95 0.1 0.1 0.1 1 1 1 1 0 0 1 1 1 2 4 0 1 1 1 1 1 2 2 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0.1 0.1 0.1 1 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.5 1 1.4 1 1 1.5 1.25 1 2
//6AM
 94 95 98 83 85 87 0 0 0 0 0 213 208 211 227 0 0 0 0 0 0 1 1 2700 105 0 0 0 0 0 0 9 13 12 205 0.245 0 0.645 1 0 0 0 0 0 0 0.95 1 0.885 0.85 1 1 16 150 1.4 256 0.1 0 1 2.75 1.3 0.8 2 40 0.55 0.8 0.8 0.8 1 1 1 1 1 1 0.1 0.1 0.1 1 0 0 1 0 0.1 0.1 0.1 0.8 0.74 0 0.14 0.7 0.5 5 0.67 0.69 1 0 0 0.7 1 1.26 1 1 1 0 0.2 0.2 0.2 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.5 0.65 1.15 1 1 1 2 1 2
//7AM
 115 116 119 104 106 108 0 0 0 0 0 213 208 211 227 0 0 0 0 0 0 1 1 2700 125 0 0 0 0 0 0 9 13 12 203 0.245 0 0.67 1 0 0 0 0 0 0 0.95 1 0.91 0.85 1 1 16 150 1.4 256 0.1 0 1 4 3 0.9 4 40 0.5 1 1 1 0.5 0.55 0.55 0.55 0.55 0.5 0.1 0.1 0.1 1 1 0.5 1 0 0.2 0.2 0.2 1 0.8 0.25 0.14 0.7 1 5 0.67 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.2 0.2 0.2 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1.5 0.65 1.15 1 1 1 2 1 2
//9AM
 120 121 124 111 113 115 0 0 0 0 0 213 208 211 227 0 0 0 0 0 0 1 1 2700 140 0 0 0 0 0 0 9 13 12 201 0.245 0 0.68 1 0 0 0 0 0 0 0.95 1.4 0.92 0.85 1.4 1 16 150 1.4 256 0.1 0 1 4.5 3.5 1 4 40 0.35 1 1 1 0.5 0.5 0.6 0.55 0.6 0.5 0.1 0.1 0.1 0 0.3 0.1 1 0 0.35 0.35 0.35 0.8 0.7 0.65 0.14 0.7 1 9 0.05 0.51 1 0 0 0.7 0.89 1.26 1 1 1 0 0.2 0.2 0.2 8 19 0 0 0 0 0 0 0 0 0 0 0 1000 0 0 1 1 1.5 1.5 0.65 1.15 1 0.725 1 1 1 2
//Midday
